Address,ASRL1::INSTR
Model,34401A
Serial Number:,0
Firmware Version,11-5-2
Start Time,2021-05-04 13:19:28.842
Stop Time,2021-05-04 13:21:25.841
Sample Count,2792
Auto Range:,On
Measurement:,AC Voltage
Range(VAC):,10
Resolution(VAC):,0.0001
,
Time (s),Channel 1 (VAC)
2021-05-04 13:21:05.417,1.2326131
2021-05-04 13:21:05.457,1.2321992
2021-05-04 13:21:05.498,1.2318545
2021-05-04 13:21:05.540,1.2317747
2021-05-04 13:21:05.580,1.2320563
2021-05-04 13:21:05.621,1.2325059
2021-05-04 13:21:05.662,1.23288
2021-05-04 13:21:05.703,1.2330586
2021-05-04 13:21:05.743,1.2331573
2021-05-04 13:21:05.784,1.2331889
2021-05-04 13:21:05.824,1.233067
2021-05-04 13:21:05.864,1.2328989
2021-05-04 13:21:05.905,1.2327728
2021-05-04 13:21:05.945,1.2325459
2021-05-04 13:21:05.986,1.2321971
2021-05-04 13:21:06.026,1.2319239
2021-05-04 13:21:06.066,1.2318293
2021-05-04 13:21:06.106,1.2318503
2021-05-04 13:21:06.147,1.2318693
2021-05-04 13:21:06.188,1.2318987
2021-05-04 13:21:06.229,1.2320563
2021-05-04 13:21:06.269,1.2323736
2021-05-04 13:21:06.311,1.2327833
2021-05-04 13:21:06.351,1.2330144
2021-05-04 13:21:06.391,1.2329892
2021-05-04 13:21:06.431,1.232777
2021-05-04 13:21:06.471,1.2326866
2021-05-04 13:21:06.512,1.2329157
2021-05-04 13:21:06.552,1.2332309
2021-05-04 13:21:06.593,1.2332897
2021-05-04 13:21:06.634,1.2332498
2021-05-04 13:21:06.676,1.2331594
2021-05-04 13:21:06.717,1.2329934
2021-05-04 13:21:06.757,1.2328779
2021-05-04 13:21:06.798,1.2327938
2021-05-04 13:21:06.839,1.2328968
2021-05-04 13:21:06.880,1.2332414
2021-05-04 13:21:06.920,1.2334599
2021-05-04 13:21:06.960,1.2333885
2021-05-04 13:21:07.000,1.2331531
2021-05-04 13:21:07.040,1.232922
2021-05-04 13:21:07.081,1.2328337
2021-05-04 13:21:07.121,1.2328148
2021-05-04 13:21:07.161,1.2328758
2021-05-04 13:21:07.202,1.2330544
2021-05-04 13:21:07.242,1.2333296
2021-05-04 13:21:07.283,1.2336322
2021-05-04 13:21:07.324,1.2337709
2021-05-04 13:21:07.365,1.233649
2021-05-04 13:21:07.406,1.2333506
2021-05-04 13:21:07.448,1.2332141
2021-05-04 13:21:07.489,1.2333822
2021-05-04 13:21:07.529,1.2337415
2021-05-04 13:21:07.569,1.234042
2021-05-04 13:21:07.609,1.2340273
2021-05-04 13:21:07.650,1.2339537
2021-05-04 13:21:07.690,1.2338571
2021-05-04 13:21:07.731,1.2337121
2021-05-04 13:21:07.771,1.2334662
2021-05-04 13:21:07.812,1.2331846
2021-05-04 13:21:07.853,1.2329934
2021-05-04 13:21:07.894,1.2330144
2021-05-04 13:21:07.935,1.2331363
2021-05-04 13:21:07.976,1.2333044
2021-05-04 13:21:08.016,1.2334767
2021-05-04 13:21:08.057,1.2336511
2021-05-04 13:21:08.097,1.2336974
2021-05-04 13:21:08.137,1.233544
2021-05-04 13:21:08.177,1.2332729
2021-05-04 13:21:08.218,1.2329472
2021-05-04 13:21:08.258,1.2326299
2021-05-04 13:21:08.298,1.2324807
2021-05-04 13:21:08.339,1.2325942
2021-05-04 13:21:08.380,1.2327917
2021-05-04 13:21:08.421,1.2329283
2021-05-04 13:21:08.462,1.2330859
2021-05-04 13:21:08.503,1.2332246
2021-05-04 13:21:08.544,1.2333086
2021-05-04 13:21:08.585,1.2333527
2021-05-04 13:21:08.627,1.2333359
2021-05-04 13:21:08.668,1.2333717
2021-05-04 13:21:08.708,1.2332855
2021-05-04 13:21:08.748,1.2329346
2021-05-04 13:21:08.789,1.2326215
2021-05-04 13:21:08.829,1.2324219
2021-05-04 13:21:08.869,1.2325438
2021-05-04 13:21:08.909,1.2327875
2021-05-04 13:21:08.950,1.2329955
2021-05-04 13:21:08.992,1.2331594
2021-05-04 13:21:09.033,1.2332561
2021-05-04 13:21:09.073,1.2333254
2021-05-04 13:21:09.114,1.2333969
2021-05-04 13:21:09.154,1.2334851
2021-05-04 13:21:09.195,1.2335839
2021-05-04 13:21:09.235,1.2337037
2021-05-04 13:21:09.275,1.2338907
2021-05-04 13:21:09.316,1.2340714
2021-05-04 13:21:09.357,1.2340252
2021-05-04 13:21:09.398,1.2336742
2021-05-04 13:21:09.438,1.2332582
2021-05-04 13:21:09.479,1.2329871
2021-05-04 13:21:09.519,1.232922
2021-05-04 13:21:09.560,1.2330313
2021-05-04 13:21:09.601,1.2328274
2021-05-04 13:21:09.642,1.2323294
2021-05-04 13:21:09.682,1.2320163
2021-05-04 13:21:09.723,1.2320542
2021-05-04 13:21:09.764,1.2322139
2021-05-04 13:21:09.805,1.2324156
2021-05-04 13:21:09.846,1.2326089
2021-05-04 13:21:09.886,1.2327182
2021-05-04 13:21:09.927,1.2326425
2021-05-04 13:21:09.967,1.2324744
2021-05-04 13:21:10.008,1.2323778
2021-05-04 13:21:10.048,1.2324639
2021-05-04 13:21:10.089,1.2326677
2021-05-04 13:21:10.129,1.2328253
2021-05-04 13:21:10.170,1.2329955
2021-05-04 13:21:10.211,1.233191
2021-05-04 13:21:10.252,1.2333023
2021-05-04 13:21:10.292,1.2334767
2021-05-04 13:21:10.333,1.233628
2021-05-04 13:21:10.373,1.2335755
2021-05-04 13:21:10.413,1.2333906
2021-05-04 13:21:10.453,1.2333254
2021-05-04 13:21:10.493,1.2332372
2021-05-04 13:21:10.534,1.2330733
2021-05-04 13:21:10.574,1.2330754
2021-05-04 13:21:10.615,1.2331426
2021-05-04 13:21:10.655,1.2330397
2021-05-04 13:21:10.696,1.23288
2021-05-04 13:21:10.737,1.2326993
2021-05-04 13:21:10.778,1.2323988
2021-05-04 13:21:10.818,1.2319512
2021-05-04 13:21:10.859,1.231697
2021-05-04 13:21:10.900,1.2315688
2021-05-04 13:21:10.942,1.2317642
2021-05-04 13:21:10.982,1.2322538
2021-05-04 13:21:11.022,1.2326782
2021-05-04 13:21:11.062,1.2329787
2021-05-04 13:21:11.102,1.2330733
2021-05-04 13:21:11.143,1.2329535
2021-05-04 13:21:11.183,1.2327707
2021-05-04 13:21:11.223,1.2326803
2021-05-04 13:21:11.264,1.2327266
2021-05-04 13:21:11.305,1.2328127
2021-05-04 13:21:11.346,1.2329115
2021-05-04 13:21:11.387,1.233046
2021-05-04 13:21:11.428,1.2331405
2021-05-04 13:21:11.469,1.2332414
2021-05-04 13:21:11.509,1.2334284
2021-05-04 13:21:11.550,1.2336953
2021-05-04 13:21:11.590,1.233731
2021-05-04 13:21:11.630,1.2334431
2021-05-04 13:21:11.671,1.2331615
2021-05-04 13:21:11.711,1.2331342
2021-05-04 13:21:11.752,1.2332792
2021-05-04 13:21:11.792,1.233523
2021-05-04 13:21:11.833,1.2335734
2021-05-04 13:21:11.874,1.233544
2021-05-04 13:21:11.915,1.2335019
2021-05-04 13:21:11.955,1.233338
2021-05-04 13:21:11.996,1.2331405
2021-05-04 13:21:12.036,1.2328043
2021-05-04 13:21:12.078,1.232445
2021-05-04 13:21:12.120,1.232195
2021-05-04 13:21:12.160,1.2321697
2021-05-04 13:21:12.200,1.2323631
2021-05-04 13:21:12.240,1.2326236
2021-05-04 13:21:12.280,1.2330901
2021-05-04 13:21:12.321,1.233689
2021-05-04 13:21:12.361,1.2341848
2021-05-04 13:21:12.402,1.2344538
2021-05-04 13:21:12.443,1.2344202
2021-05-04 13:21:12.484,1.2343256
2021-05-04 13:21:12.525,1.2342752
2021-05-04 13:21:12.565,1.2343971
2021-05-04 13:21:12.606,1.2345568
2021-05-04 13:21:12.647,1.2343551
2021-05-04 13:21:12.687,1.2340903
2021-05-04 13:21:12.728,1.2339117
2021-05-04 13:21:12.768,1.2338844
2021-05-04 13:21:12.808,1.2338339
2021-05-04 13:21:12.848,1.2337499
2021-05-04 13:21:12.889,1.2336511
2021-05-04 13:21:12.930,1.2334683
2021-05-04 13:21:12.970,1.2333591
2021-05-04 13:21:13.011,1.2333717
2021-05-04 13:21:13.051,1.2333023
2021-05-04 13:21:13.092,1.233067
2021-05-04 13:21:13.132,1.2330292
2021-05-04 13:21:13.173,1.2333065
2021-05-04 13:21:13.213,1.2335986
2021-05-04 13:21:13.254,1.2336721
2021-05-04 13:21:13.295,1.2335881
2021-05-04 13:21:13.335,1.2335608
2021-05-04 13:21:13.375,1.2335503
2021-05-04 13:21:13.415,1.2335713
2021-05-04 13:21:13.456,1.2336196
2021-05-04 13:21:13.496,1.2335797
2021-05-04 13:21:13.537,1.2333359
2021-05-04 13:21:13.578,1.2330123
2021-05-04 13:21:13.619,1.2326467
2021-05-04 13:21:13.661,1.2324261
2021-05-04 13:21:13.702,1.2325858
2021-05-04 13:21:13.743,1.2329997
2021-05-04 13:21:13.783,1.2333191
2021-05-04 13:21:13.824,1.2334116
2021-05-04 13:21:13.865,1.2332624
2021-05-04 13:21:13.905,1.2330292
2021-05-04 13:21:13.945,1.232714
2021-05-04 13:21:13.985,1.2324555
2021-05-04 13:21:14.026,1.2325459
2021-05-04 13:21:14.067,1.2327791
2021-05-04 13:21:14.107,1.2329451
2021-05-04 13:21:14.148,1.2329745
2021-05-04 13:21:14.189,1.2329871
2021-05-04 13:21:14.230,1.2331741
2021-05-04 13:21:14.270,1.2334389
2021-05-04 13:21:14.311,1.2336868
2021-05-04 13:21:14.352,1.2336595
2021-05-04 13:21:14.393,1.2333675
2021-05-04 13:21:14.434,1.2327833
2021-05-04 13:21:14.475,1.2323568
2021-05-04 13:21:14.515,1.2322727
2021-05-04 13:21:14.555,1.2323462
2021-05-04 13:21:14.596,1.2325522
2021-05-04 13:21:14.636,1.2327266
2021-05-04 13:21:14.677,1.2328526
2021-05-04 13:21:14.717,1.2329283
2021-05-04 13:21:14.758,1.233006
2021-05-04 13:21:14.800,1.2330796
2021-05-04 13:21:14.841,1.2330649
2021-05-04 13:21:14.881,1.2330649
2021-05-04 13:21:14.922,1.2330523
2021-05-04 13:21:14.963,1.2329955
2021-05-04 13:21:15.004,1.232901
2021-05-04 13:21:15.044,1.2328085
2021-05-04 13:21:15.084,1.2326362
2021-05-04 13:21:15.124,1.2324114
2021-05-04 13:21:15.165,1.2323652
2021-05-04 13:21:15.206,1.2325017
2021-05-04 13:21:15.247,1.2326026
2021-05-04 13:21:15.287,1.2326887
2021-05-04 13:21:15.328,1.2327182
2021-05-04 13:21:15.369,1.2325648
2021-05-04 13:21:15.409,1.2323126
2021-05-04 13:21:15.450,1.2322769
2021-05-04 13:21:15.490,1.2325585
2021-05-04 13:21:15.531,1.2329766
2021-05-04 13:21:15.572,1.233357
2021-05-04 13:21:15.613,1.2335398
2021-05-04 13:21:15.653,1.2335082
2021-05-04 13:21:15.693,1.2333443
2021-05-04 13:21:15.734,1.233109
2021-05-04 13:21:15.774,1.2329535
2021-05-04 13:21:15.815,1.2328253
2021-05-04 13:21:15.855,1.2326551
2021-05-04 13:21:15.896,1.2325017
2021-05-04 13:21:15.937,1.2323546
2021-05-04 13:21:15.979,1.2321697
2021-05-04 13:21:16.020,1.2320374
2021-05-04 13:21:16.061,1.2319386
2021-05-04 13:21:16.102,1.2320521
2021-05-04 13:21:16.143,1.2322853
2021-05-04 13:21:16.183,1.2326299
2021-05-04 13:21:16.224,1.2329787
2021-05-04 13:21:16.264,1.2331741
2021-05-04 13:21:16.304,1.2331363
2021-05-04 13:21:16.345,1.2328337
2021-05-04 13:21:16.385,1.2324534
2021-05-04 13:21:16.425,1.2320205
2021-05-04 13:21:16.465,1.2316928
2021-05-04 13:21:16.506,1.2312914
2021-05-04 13:21:16.546,1.2309741
2021-05-04 13:21:16.587,1.2311485
2021-05-04 13:21:16.628,1.2316024
2021-05-04 13:21:16.669,1.2321487
2021-05-04 13:21:16.710,1.2325669
2021-05-04 13:21:16.752,1.2327203
2021-05-04 13:21:16.792,1.2329094
2021-05-04 13:21:16.832,1.2331489
2021-05-04 13:21:16.872,1.233212
2021-05-04 13:21:16.912,1.2332288
2021-05-04 13:21:16.953,1.2333527
2021-05-04 13:21:16.993,1.2336427
2021-05-04 13:21:17.034,1.2339747
2021-05-04 13:21:17.074,1.2341659
2021-05-04 13:21:17.116,1.2341449
2021-05-04 13:21:17.157,1.2338844
2021-05-04 13:21:17.198,1.2335776
2021-05-04 13:21:17.238,1.2333023
2021-05-04 13:21:17.279,1.2331531
2021-05-04 13:21:17.320,1.233212
2021-05-04 13:21:17.361,1.2333885
2021-05-04 13:21:17.400,1.2335797
2021-05-04 13:21:17.440,1.2336511
2021-05-04 13:21:17.481,1.2336343
2021-05-04 13:21:17.522,1.2335335
2021-05-04 13:21:17.562,1.2333464
2021-05-04 13:21:17.602,1.2330985
2021-05-04 13:21:17.643,1.2326383
2021-05-04 13:21:17.684,1.232279
2021-05-04 13:21:17.725,1.2321466
2021-05-04 13:21:17.766,1.2321466
2021-05-04 13:21:17.806,1.232279
2021-05-04 13:21:17.847,1.2324534
2021-05-04 13:21:17.889,1.2325228
2021-05-04 13:21:17.929,1.2323946
2021-05-04 13:21:17.969,1.2322076
2021-05-04 13:21:18.010,1.2322097
2021-05-04 13:21:18.050,1.2323252
2021-05-04 13:21:18.090,1.2324072
2021-05-04 13:21:18.130,1.2324597
2021-05-04 13:21:18.171,1.2325333
2021-05-04 13:21:18.211,1.2325501
2021-05-04 13:21:18.252,1.2324723
2021-05-04 13:21:18.293,1.2325333
2021-05-04 13:21:18.334,1.2327098
2021-05-04 13:21:18.375,1.2327917
2021-05-04 13:21:18.416,1.2327203
2021-05-04 13:21:18.457,1.232527
2021-05-04 13:21:18.497,1.2322286
2021-05-04 13:21:18.537,1.2318861
2021-05-04 13:21:18.577,1.2317705
2021-05-04 13:21:18.618,1.2319386
2021-05-04 13:21:18.659,1.2322643
2021-05-04 13:21:18.699,1.232674
2021-05-04 13:21:18.739,1.2329976
2021-05-04 13:21:18.780,1.2329892
2021-05-04 13:21:18.821,1.2327434
2021-05-04 13:21:18.861,1.2326089
2021-05-04 13:21:18.901,1.2327308
2021-05-04 13:21:18.942,1.2330229
2021-05-04 13:21:18.983,1.2332645
2021-05-04 13:21:19.024,1.2333149
2021-05-04 13:21:19.064,1.2331825
2021-05-04 13:21:19.104,1.2330796
2021-05-04 13:21:19.145,1.2330523
2021-05-04 13:21:19.185,1.2329283
2021-05-04 13:21:19.226,1.2325921
2021-05-04 13:21:19.266,1.2320962
2021-05-04 13:21:19.307,1.2317327
2021-05-04 13:21:19.347,1.2315015
2021-05-04 13:21:19.388,1.2313103
2021-05-04 13:21:19.430,1.2313187
2021-05-04 13:21:19.471,1.2316843
2021-05-04 13:21:19.511,1.2319365
2021-05-04 13:21:19.552,1.2319428
2021-05-04 13:21:19.593,1.2320163
2021-05-04 13:21:19.634,1.23201
2021-05-04 13:21:19.674,1.2319743
2021-05-04 13:21:19.714,1.2320773
2021-05-04 13:21:19.754,1.2322748
2021-05-04 13:21:19.795,1.2324408
2021-05-04 13:21:19.836,1.2326194
2021-05-04 13:21:19.877,1.2328127
2021-05-04 13:21:19.918,1.2328148
2021-05-04 13:21:19.959,1.232527
2021-05-04 13:21:20.000,1.2322349
2021-05-04 13:21:20.040,1.2320794
2021-05-04 13:21:20.081,1.232113
2021-05-04 13:21:20.121,1.2322517
2021-05-04 13:21:20.162,1.232361
2021-05-04 13:21:20.204,1.2323168
2021-05-04 13:21:20.245,1.2323189
2021-05-04 13:21:20.285,1.2324597
2021-05-04 13:21:20.325,1.23259
2021-05-04 13:21:20.365,1.2325164
2021-05-04 13:21:20.405,1.2323673
2021-05-04 13:21:20.445,1.2321781
2021-05-04 13:21:20.485,1.2320374
2021-05-04 13:21:20.526,1.2320353
2021-05-04 13:21:20.567,1.2319995
2021-05-04 13:21:20.608,1.2318924
2021-05-04 13:21:20.648,1.231844
2021-05-04 13:21:20.689,1.2318672
2021-05-04 13:21:20.730,1.2318167
2021-05-04 13:21:20.771,1.2317663
2021-05-04 13:21:20.811,1.2318524
2021-05-04 13:21:20.851,1.2320458
2021-05-04 13:21:20.891,1.2323168
2021-05-04 13:21:20.932,1.2325101
2021-05-04 13:21:20.972,1.2325459
2021-05-04 13:21:21.013,1.2323357
2021-05-04 13:21:21.054,1.2318503
2021-05-04 13:21:21.095,1.2314658
2021-05-04 13:21:21.136,1.2312494
2021-05-04 13:21:21.177,1.2311905
2021-05-04 13:21:21.218,1.2311863
2021-05-04 13:21:21.259,1.2311191
2021-05-04 13:21:21.301,1.2310203
2021-05-04 13:21:21.342,1.2309405
2021-05-04 13:21:21.383,1.2309573
2021-05-04 13:21:21.423,1.2311422
2021-05-04 13:21:21.463,1.2313713
2021-05-04 13:21:21.503,1.2315541
2021-05-04 13:21:21.543,1.2316171
2021-05-04 13:21:21.583,1.2316738
2021-05-04 13:21:21.624,1.2318167
2021-05-04 13:21:21.666,1.2319659
2021-05-04 13:21:21.707,1.2321361
2021-05-04 13:21:21.748,1.2323084
2021-05-04 13:21:21.789,1.2324702
2021-05-04 13:21:21.829,1.2325816
2021-05-04 13:21:21.870,1.2326215
2021-05-04 13:21:21.910,1.2326152
2021-05-04 13:21:21.951,1.2325879
2021-05-04 13:21:21.991,1.2326572
2021-05-04 13:21:22.031,1.2328421
2021-05-04 13:21:22.072,1.2331006
2021-05-04 13:21:22.112,1.2333191
2021-05-04 13:21:22.152,1.2334074
2021-05-04 13:21:22.192,1.2334641
2021-05-04 13:21:22.233,1.2335356
2021-05-04 13:21:22.273,1.233628
2021-05-04 13:21:22.314,1.2337877
2021-05-04 13:21:22.355,1.2339558
2021-05-04 13:21:22.396,1.2339054
2021-05-04 13:21:22.436,1.2335776
2021-05-04 13:21:22.478,1.2331321
2021-05-04 13:21:22.519,1.2327182
2021-05-04 13:21:22.559,1.2325291
2021-05-04 13:21:22.599,1.2324387
2021-05-04 13:21:22.639,1.2323673
2021-05-04 13:21:22.680,1.2324954
2021-05-04 13:21:22.720,1.2327707
2021-05-04 13:21:22.761,1.2330838
2021-05-04 13:21:22.801,1.2332981
2021-05-04 13:21:22.842,1.2333338
2021-05-04 13:21:22.883,1.2335103
2021-05-04 13:21:22.924,1.2337667
2021-05-04 13:21:22.964,1.233815
2021-05-04 13:21:23.005,1.2336553
2021-05-04 13:21:23.045,1.2333464
2021-05-04 13:21:23.086,1.2330165
2021-05-04 13:21:23.126,1.2328064
2021-05-04 13:21:23.166,1.2327266
2021-05-04 13:21:23.207,1.2325858
2021-05-04 13:21:23.247,1.2324051
2021-05-04 13:21:23.288,1.2322622
2021-05-04 13:21:23.328,1.2322748
2021-05-04 13:21:23.369,1.2324639
2021-05-04 13:21:23.410,1.232735
2021-05-04 13:21:23.451,1.2328716
2021-05-04 13:21:23.491,1.2328232
2021-05-04 13:21:23.532,1.2327035
2021-05-04 13:21:23.573,1.2325879
2021-05-04 13:21:23.614,1.2325417
2021-05-04 13:21:23.655,1.2324723
2021-05-04 13:21:23.695,1.2326236
2021-05-04 13:21:23.735,1.2328022
2021-05-04 13:21:23.775,1.232756
2021-05-04 13:21:23.816,1.2327182
